comment_id,comment
3538,😂😂😂 afridi
3539,Rojinar maa khete pani nai
3540,nirob gay.😂😂
3541,awsome hysa....
3542,বালের ভিডিও
3543,ফাউল
3544,old concept a vhaalge na
3545,"ekto interesting koro, bai."
3546,Hahahaha
3547,xoxxo...saii vaiya saii
3548,Joss hoise
3549,"Afridi vaiya dine dine aro beshi handsome hoye  jacche..... 
Jakkas video"
3550,moja pailam
3551,Os3 funny 😂😂😂😂..I am A Big Fan Of you bro..#Dab_Bro
3552,Hahahaha so funny 😂
3553,১০০%
3554,Vlog kobe namaba?????
3555,Ha...Ha...Ha...
3556,"আল্লাহর কসম Unsubscribed করসি এই ভিডিও টা ২ মিন দেখার পর!! 😫
বিরক্ত লাগসিলো বালছালের অভিনয় গুলা দেইখা
ম্যাংগো স্কোয়াডের লিফটের ভিডিও টা জোশ ছিলো 👌"
3557,ending ta vallagse
3558,new subcriber
3559,Vai reply dao ami kintu tomar lover nahole hater hoye jabo vlog48 diba na
3560,"Vaiya apnake sei lagse Wow wow wow wow wow 
😱 😱 😱 😱 😱 😱 😱 
😍 😍 😍"
3561,Brazil and Argentina nia akta fun koren pls
3562,Bhai part 2 chai
3563,Vai next vlog koi
3564,wow bro
3565,nice
3566,vai khali vab nan
3567,Vaiya apni onk creative bt copy krata off kro cz etey tmr fan kme jbe .
3568,Copy mara sara kno kaj ny.....😒😒😒
3569,"Pichone camerar refelction dekha jay, baje cinematography"
3570,Afia
3571,Baler videos
3572,Onek sondor but vlog48 chai please please please
3573,you'll soon surpass Muqtadir vai
3574,"Bhai a mango squad ar shathe parba na jotoi nokol koro 
Mango squad mango squad ee"
3575,খেতে পানি নাই
3576,Wow NC vaia
3577,o...m..g
3578,Rickshaw kinar Murad nai Mercedes kinse parle rickshaw kina dekhaw
3579,nice bro
3580,which type you are?
3581,"Your look osam..
😀😀"
3582,নট কপি😂 ইন্সপাইয়ার অফ প্রান্ত ভাইয়া....লিফটে মেঙ্গোস্কটের শামীম হাসান  ভিডিও বানাইলো আবার আপ্রিদি  বানাইলো কিন্তু  প্রান্তভাইয়ার ধারে কাছে ও কেউ যেতে পারলো না.. 😃
3583,"its copy. 
Pranto er ta onek valo chilo"
3584,nic
3585,আসাধারন একটা ভিডিও
3586,copyright pranto bhaiya
3587,onk moja paici😃😁😁
3588,wow verry nice
3589,beta borusailla
3590,Vaiya kmn asen?
3591,ossam bro
3592,"Best musical.ly of BD celebrities
Check out in my channel
https://youtu.be/iIm_DO-UY2E"
3593,fully copy
3594,Afridi🤓🤓😂😂😂
3595,cpy bal amer
3596,copy
3597,prantto viya er coppy marsa
3598,coppy
3599,Joss
3600,😍😍😍😍😍😍😘😘
3601,osthir Hoice Bro
3602,https://youtu.be/addme/vU0PwAkKt5IIYGaddxVkzdggiT4Bhg
3603,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
3604,please subscribe on my channel
3605,Hi kub sundor
3606,Tomar video guloo sey lage boss
3607,bro fifa nia akta vedio banao
3608,হালার আবাল
3609,"Subscribe here
https://youtu.be/mohFyULju9E"
3610,bro joss hoise.
3611,so nice
3612,Vi next vlog Deba koba 🤔🤔
3613,Very nice bro
3614,Joss
3615,Hi.ghti
3616,Hahahha😂😂
3617,wow
3618,copy hoice nah....notun kichu koren....
3619,Last er ta vallagse😂😂😂
3620,ক্ষেতে পানি নাই এটা জোস ছিলো 😂
3621,Khate pani nai😂😂😂
3622,vai sobceya vallagca......kheta to pani nai😂😂😂😂😂
3623,Lmfaooo
3624,Bhaia you are the best
3625,"with due respect....
copy koraro limit ace....
part by part copy???😲
atlest cls thaka drkr...copy jehetu hoicei.... tai bole eto baje vabe!
c'mon this is unfair!!!"
3626,awesome
3627,"awesome video darun hoyeche
but vlog gula koi galo??? vlog dekhte chai"
3628,"Ohahahah
        ;) Super bro"
3629,love u afridi😊
3630,Osthir bro😂😂
3631,মো:নাজিম উদ্দিন
3632,Copied From Shamim Hasan Sorkar.
3633,last Master standing seen ta na dile vlo hoto . expected chilm na for this disguise seen
3634,Lift a protibimbo hitase..buja jai lift is not off
3635,এই বার আপনি আরজিন্টা র ভিডিও ছারেন।।।।
3636,Tor mara code tawhid afridi
3637,সামলা পাগল
3638,Copy From Pranto bhaiya😒😒😒
3639,ami tmr big fan bro only ak bar dakha korta chai tmr satha bro onek kotha ase
3640,Vaiaa pranto vaiaa k copy koren abar tar faltu bolen ???
3641,ক্ষ্যাতে তো পানি নাই
3642,Hello khate pani nai rojinar ma
3643,Nice video
3644,hahaha....amz..bro
3645,bro hasita hasita marlan😁😁😁😁😂😁😂😁😃😃😃😆😆😆😆😆😆😆☺☺😹😹😹
3646,ভাই লাস্টেরটা না দিলেও পারতেন
3647,Rojinar ma 😂😂
3648,tawhid vai u r the best 😛😂😛
3649,joss..... A.F BRO.. 😊😊😊
3650,joss..... A.F BRO.. 😊😊😊
3651,nice copy
3652,"vai tumi rongpur jao vlog korte
sekhane onek sundor jaiga ashe
jemon binno jogot
aro jomidar bari
aro onek kichu ashe jeo kintu"
3653,ki ra abal vlog korbi na ar....😹😹😹
3654,ভাইয়া আপনার সব video অনেক ভালই হয়।আপনার সাথে দেখা করতে চাই। কিভাবে করতে পারি????Reply আসা করছি ভাইয়া। Big fan of yours
3655,😂😂😂😂
3656,😂
3657,Nice
3658,জোস
3659,Dhandabaj Coistomer New Funny Video produce by Kushtia Prank Studio.Video link;https://youtu.be/2tPAdxIKUL8
3660,"শামীম ভাইয়ের Osrhir Lift এর মত হয় নাই!!! 

ফাউলামি ই হয়েছে...."
3661,বাল বানাইছে। কপিবাজ
3662,আমার চ্যানেলে ঘুরে আসুন।আশা করি ভিডিও গুলো ভালো লাগবে।ভালো লাগলে Subscribe  করুন😞
3663,hmm...ajobb ee
3664,+Sumiya J R 20 আপনার চ্যানেল মানে কি আযব তো
3665,amr channel ti dekhcen?
3666,no mnee ki??
3667,+Sumiya J R 20 no
3668,Amio late kore felsi🙁🙁🙁
3669,Osam bro
3670,copy mar a ha ha ha
3671,🤣🤣🤣🤣haha
3672,Joss video vai
3673,Vlog koby???
3674,ছাবস্কাইব😂😃😃
3675,bro tumi ki amar sathe fbtte ad korba plz plz plz eita amar email 01906448878ad koro plz plz plz plz
3676,nice
3677,nice
3678,Uncel er ovinoy valo lagce...
3679,seiii bro
3680,love you always bro
3681,really oswm
3682,"হাহা, ভিডিও টা অনেক জোশ হইছে..... আফ্রিদি😍😍😍😍"
3683,meye ta onk xoss ❤️
3684,purai osthir.................😉😉😉😉😉
3685,ha ha ha ha 😁😁😁😁😁😁
3686,Gay ta Joss chilo
3687,seii
3688,Shame of you bro ....tahseenation vai ar sathe thik koro nai akdom
3689,ভালো হয়েছে। তবে একদম প্রথম টা beunick থেকে কপি
3690,mon valo hoye jay amon kisu videos dekle...........wow thanxxxxx tohid afridi.......love u ..........
3691,onk nice hoisy........very nice afridi....☺☺☺☺moja pailam....
3692,"Owooooooooooooooo
Niceeeeeeeeeeeeeeee
Vyyyyyyyyyyyyyyyyyyyy"
3693,খ্যাতে তো পানি নাই😂😂😂😂
3694,Seii lagce video ta
3695,Content tar value 0
3696,অসাধারন ভাই
3697,Joss hoisa ostad
3698,Moja pailam tawhid bro...
3699,Hashte hashte pet betha hoye gese
3700,Awesome
3701,Joss hoise ....
3702,Nice boro
3703,vlo lagca
3704,copy video😂😂
3705,Abal
3706,So funny ha ha ha
3707,sei
3708,Vaiya plz borisal e ekta vlog banao
3709,"hihihi
Nice 😂"
3710,aber mango squad er nokol korla kn vaiya?? :(
3711,copy korcen... bhi
3712,😃😃😃😄😄😄
3713,সেই হয়েছে ভাইয়া😃😃😃😃
3714,"Omg😨😨You are getting more handsome day by day 😙😙😙
Love you always 😍😍😍"
3715,I love uuuu....
3716,Video ta nice hoice
3717,ajaira funny video my foot.....ak dong khali may ar may bal ai topic sara tora kisu pas na ar koto nijara joker banabi
3718,onk onk hood hoysa bro
3719,Panto bhaiya nokol
3720,Joss...bro
3721,😃😃😃
3722,Nice
3723,Tawhid afridi is the best
3724,"Last er ta bujhlam na ...
phone e Kotha bola ta ..mane ki ? shobai weird comment korlo j ?"
3725,osthir bro....
3726,Soob copy buzz😷😷😷
3727,Vaia joss hoisa😉😉✌✌😄😄
3728,copy past kora off koran plzzz
3729,Vi tomar vlog koy ☺️🇦🇷🇧🇩
3730,atto kotha bole j pura pother pechali...
3731,cpy from pranto vi
3732,sai vai
3733,Super bro.
3734,গে
3735,Hohoho
3736,woow osthirrr
3737,Joss😘😘
3738,So nice video eid air volg koba deba
3739,আপনি খালিদ কে চেনেন
3740,ভাইয়া সবাই বলে তুমি নাকি কপি করো আমি জানি তুমি কপি করতে পার না আমি তোমার ছোট একটা ভাই
3741,Wow !!!!! Aowsome lagce... I love tawhid 😘😘😘😘😘
3742,Copy-paste from pranto vaiya
3743,vlo chilloo...cool bro😎😎😎
3744,Unlce was superb.uncle re aro dekhte Cai video te
3745,osaum
3746,sei hoise
3747,Just wow....... like it 😍
3748,😂😂😂😂ai apu ta joss but majkane akta vutki ki maye nisilo😂😂😂
3749,So nice vaiya
3750,"খানকী৷৷৷৷মাদারী৷৷৷৷বাল বানাও৷৷৷৷৷

তোর বোন কে ****"
3751,Copy
3752,Wow bro supper
3753,Sei..sei..
3754,baaler video.
3755,"finishing valo na
but all ok"
3756,So good
3757,😆😆😆😆😆😆😆😆
3758,saiiuu
3759,hahahaha
3760,😜😜😜😜😜😜😜
3761,hihihih
3762,লা হাওলা ওয়ালাকুয়াতা ইল্লাবিল্লাহ😂😂😂
3763,Bhai joss video😎😎
3764,Nice hoise
3765,Jai kon kinto Mango squad ar ta osthir
3766,মেয়েটা কিন্তু সেই
3767,Reality Boss 😂😂😂 joss
3768,Mango sqart ar copy ta o xoss
3769,ha ha ha
3770,hi bro nice
3771,copppy
3772,Last one was amazing
3773,joss
3774,valo but sei rokom na
3775,wow outstanding bro
3776,"wow nice broooo
last part song name plzz"
3777,Bah bah
3778,Fatafati this is great video
3779,hihihihi moja pelam
3780,afridi vaiya video ta nice hoisa......
3781,ভায়া তোমার ফোন নাম্বার টা দিবা
3782,gay er artta joss hoyse
3783,Joss chilo....😂😂😂😂😂
3784,Just wow....👏👏👏
3785,Nice
3786,very funny😂😂
3787,Noakhail vlogs koe 45 vloga blane
3788,moynar mai... khete pani nai
3789,osthir
3790,"Love you Afridi love you soooo much 😘😘😘😘😘😘😘😘😘
from Kolkata"
3791,SUBSCRIBE MY ID
3792,"TOO GOOD ❤
I'VE WATCHED ALL YOUR VIDEO'S AND VLOGS. I'M YOUR DIE HARD FAN TAUHID ❤
LOVEEE YOUU ❤❤❤"
3793,😂😂
3794,osthir vd hoice brooo
3795,ohh just osummm😂😂😂😀
3796,copy korchos ka
3797,Nice
3798,parnto vhaiyar nokol
3799,The last music was awesomeeeeeeeeeeeeeeeeeee
3800,৭ তলা😁
3801,👏👏👍👍💕💕
3802,Joss video
3803,jos bro but videor poriman kome gse
3804,Helped me bro...!!
3805,kn jeno mone hoccha ata copy
3806,👌👌👌👌👌👌👌👌👌👌👌👌👌
3807,"OOOOH my ALLLLLAH!!!! 
সেইইইই রকম মজা পাইছি।।"
3808,"""Copy koren kn""😂😂😂"
3809,nokol baz😂😂😂😂
3810,joss hoise..
3811,darun lagche
3812,vedio..ta..joss..hoisa
3813,u r best
3814,wow.it very wonderful
3815,vi sai hoisa
3816,https://youtu.be/yo0P5PQK_P8
3817,wow so funny video
3818,Afridi well done.l am your big big big fan. I love you so very much.
3819,Gay scene ta valo chilo 😂😂😂
3820,Afridi bro all time joss video koro
3821,osthir😁😁😁😁😁
3822,Thawhid bhai amra ar akta new vlog chai
3823,Afridi bro tomi Rojar bapera akta video koro??.. TYPES OF ROJADER OR ANYTHING😊😊😊...
3824,Amar theke copy korco na.
3825,3:54
3826,Awesome keep it up. Tawhid
3827,nice all but copy hoise bro
3828,hi
3829,"Bro vlog koi
Tmr r kono vlog astese na Kno??"
3830,best of tawhid afridi
3831,Josssss
3832,good
3833,Tawhid Bhai akta video banao types of people in summer
3834,😂😂😃😃
3835,Osthir hoise tawhid afridi.....asa kori airokom video aro pabo....
3836,New vlog as ba koba
3837,হালা কন্টেন্ট লেজ।।  ভাই আর কতো এসব আবালবাল ভিডিও বানাবা। তাও কপি জিনিস।  নতুন কিছু কর।।  ক্যান হুদাই ভিউ টা বাড়ালাম আচুদা যতসব ভাল্গার কপি
3838,joss dada funne vidos....
3839,ভাই আপনাকে দেখার অনেক ইচছা
3840,আপনে কে এইটা কি আপনার চ্যেলেন
3841,"DJ PLABON MIX,, ঢাকা,হাতির ঝিল"
3842,ভাইয়া হাতি ঝিজ কোথায়
3843,"DJ PLABON MIX, হাতির ঝিল আসো"
3844,baiya abarer api ta onek cute
3845,touhid afridi ভাইয়া আমি থাকে বিদেশে আপনার সাথে একটা মিনিট কথা বলতে চাই পারসোনাল ভাবে ভাই আপনার সাথে যদি আমি দেখা করতে পারতাম তাহলে আমি ভাই দেখা করতাম কিন্তু বলেন আমি কিভাবে এখন আপনার সাথে আমি দেখা করব আমি থাকি বিদেশে ভাই দয়া করে আপনার সাথে personal এ দুইটা কথা বলবোঅনুমতি যদি দেন😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
3846,Nice
3847,Copy.. নকল
3848,"Vai,Background e camera man dekha jai 😂"
3849,so nice bro ami apnar satha 1ta kotha bolta chi bro ami Malaysia thaki plz
3850,vlog asha na kno vai
3851,"nice

https://www.youtube.com/channel/UC_bF4uPfhrGbiaPuBhLuAxQ?sub_confirmation=1"
3852,"Tawhid bro jodi maye hotu, tobi aru sunddory hotu"
3853,Joos brow love you😘😘😘😘😘😘😘😘😘😘
3854,sei hoice bro os3r
3855,subscriber 740k but viwes 219k??? lol😆😆
3856,শেষের আরবিভাষাটা জোস ছিল।
3857,https://youtu.be/pyzFDfXD9Kw
3858,3:01 - camera man
3859,copy
3860,Video copy from Mango squad
3861,"😁😁😁😀
last part ta besi funny cilo"
3862,"https://youtu.be/Y0EPsoqqErM
plz see this funny video"
3863,Guy acting was out standing.boss
3864,"agulo old version , make some new 👏🏽👏🏽👏🏽😂"
3865,05:56
3866,half copy😛😛😛
3867,Wow joss video ta but vaia tumi vlog akhon koro na kan?
3868,কপি বাই প্রান্ত ভাইয়া
3869,pranto thake sob copy😀
3870,Jossss... hoeche
3871,OK ok
3872,Dhor vlo lage nai...
3873,ভাইয়া দোয়া কোইরো ভিডিও বানানো সুরু করছি
3874,oh my god i love your videos so cool love you bro ☺☺😊😊 so funny videos 😆😆😅😅
3875,কপি
3876,Xoss
3877,pranto vayar concept churi korcey salay
3878,What is the name of the last music used in this video ?? Can anyone help me out with this ?
3879,please everybody subscribe me
3880,pranto bhaya copy
3881,Glee Entertainment ভিহ্মুক
3882,"Stupid KhOkA 
plz subscribe me"
3883,copy
3884,copy
3885,pranto vaiya r  copy
3886,Fatayfalso. Osthir hoise😍😍
3887,"ভাই আপনি সুন্দর, কিন্তু আপনার ভিডিও গুলা ফালতু.........."
3888,hogar video...hala
3889,prothom sequence ta indian youtuber be younick theke copy kora
3890,Love you bro
3891,মজা পাইলাম
3892,great great 😂
3893,6:28
3894,moja pailam
3895,vai. canc cai
3896,vaiya video tar ses e jy ekta tune use korsen oitar naam ta ki?
3897,Glee Entertainment
3898,"Tapu Amin 
subscribe plz"
3899,Vai Tune Tar Naam Bolen??
3900,"Tapu Amin 
plz subscribe me"
3901,"ভাই খেতে পানি নাই এটাতে আপনি বোটোন পোন ব্যবহার করলে ওনেক মনাতো আর মজা হত।

😒😒☺😞"
3902,Onek haslam...last part tah joss chilo 😆😆😆😆😆😁😁😁....bro tmi asoley Osthir video banao..advancers congratulations for 750K subscribes..carry on😍😍😍😍😍😍😍😂
3903,"Copy video😂😂😂
R koto bro ?"
3904,"প্রথমে কয় আংকেল ভাল আছেন?
তারপর আংকেল ভাবি কেমন আছে?
তারপর, আরে বেডা আমি বিয়ে করলাম কবে?😆"
3905,দুনিয়ার সব আফ্রিদিই মনে হয় ভোক্সদ আর আবাল :/
3906,Wow so nice and sweet😋😍😘❤
3907,ফালতু
3908,last
3909,5:20 😂😂🔫
3910,Wow
3911,Futbool Nia akta video koro plice plice koro kintu oita vlog korba kintu
3912,try to make something different bro..this things are actually much common so do unique things
3913,Atuta ki hoy lift a. Besi besi dekhailen. Kintu onek moja paici. Tnx
3914,supper
3915,😃😃
3916,😂😂😂
3917,One of the best vedieo I have ever seen...wowww @tawhid afridi...josssss vedieo ta
3918,Tawhid Afridi vaia Tumi Kone dol capot koro Ami Jani Tumi 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 na 🇧🇷🇧🇷🇧🇷🇧🇷na 🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪
3919,osthir.....
3920,Hahahahaha moja pailam bro😀😀😀
3921,Vai don't mind tomar shobi vhalo lage kintu eije dab bro dao eita khubi kosto lage ei video te Tumi dab bro dao nai kintu plz Tumi Jodi ei comment ti pore thako tahole plz Google theke ektu besi koira research koro taholei sob bujte parba eita riti Moto sirik er Moto onnae
3922,Amazing
3923,Wow so nice
3924,Ak content ar koto je dekhbo 😑
3925,আমরা নরসিংহ পুর এলাকা বাসি জানাই আপনাকে অনেক  অভিনন্দন
3926,Chorom too much fun awesome
3927,আপনাদের চ্যানেলে subscribe নিতে আমার চ্যানেলে subscribe করুন আর আমাকে comment করে জানান আমিও আপনার channel এ subscribe করবো
3928,ক্ষেতে পানি নাই😂😂😂
3929,Sala prantore kopy marse...new content bana...madassod
3930,Be Mature Please tawhida Afrida
3931,Joss bhai
3932,Hahahahaha  ses ongshota joss hoiche
3933,Os3r purai Xoss... 😘😘😜😜😁😁😁
3934,josssssssssssssssssss?????????
3935,"Khankir পোলা sala তোরা *_AMIT BADANA_* এর DUPLICATE KOROS

😠😠😠😠😠😠😠😠😠"
3936,awesom
3937,"pranto vaiyar video copy paste version  
-_-"
3938,1st scene copied from be younick
3939,nice bro
3940,joss
3941,😂😂😂😂
3942,ক্ষেতে তো পানি নাই😂😂
3943,ভিডিও টা অনেক জোশ হইছে
3944,joss video
3945,i love you
3946,bhaiya apnar tw onek meya friend so apni.. meyader niya kom video kno banan
3947,afridi bro 1 ta reply dao!
3948,"Bujlam nh pblm ta ki 
New new video dite paro nh
Early early😤😤"
3949,"আর কতো কি দেখুম রে ভাই😆😆😆






https://youtu.be/9vfnwbplDAE"
3950,great
3951,Joss............. Video
3952,Nice bro onak valo
3953,"নতুন নতুন ভিডিও পেতে আমাদের সাথেই থাকুন।
ঘুরে আসুন আমার চ্যানেল এ।"
3954,bro tomi akta movi koro na plz bro
3955,i love you bro
3956,nice
3957,Awesome vaiya...apnar kono tulona Hoy na
3958,Nice
3959,Copy buzz
3960,Sai rokom
3961,"Ria Ria 
please subscribe me"
3962,Mey ta sei vao👌👌
3963,JOSS VIDEO
3964,"অন্যজনের কন্টেন্ট দেখে ভিডিও বানানোর চেয়ে ঘোড়ার ঘাস কাটাও অনেক ভালো। কপি করা থেকে বিরত থাকুন, পারলে নিজে কন্টেন্ট তৈরী করুন।"
3965,Just lol
3966,wow bhaiya videota joss hoice😃😃
3967,call
3968,"Rb robul islam 
subscribe plz"
3969,Xoxx hoice.Vaia....
3970,"SaNjAnA BiVa 
subscribe me plz"
3971,balo
3972,😂😂😂😂Joss😂😂😂😂very  fanny 😂😂😂😂😂
3973,osthir vdo bro
3974,mango squad er copy
3975,Oi babu ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
3976,ist part ta josh chilo
3977,Osthirrr chilo video ta😁😁😁😁😁😀😀😀😀😀😀
3978,pliz subscrbie my channel
3979,I salute you my bro with my middle finger😂
3980,ভাই পুরাই অছতির
3981,Joss.. Moja unlimited 😂😂😂🤣
3982,football video chai afridi bro pls
3983,osadharon TA vaia
3984,totally copied from pranto bhaiya
3985,Woah👏 shey hoiss vdo th😍Xoss😎
3986,osthir bro 👌👏👍💘
3987,Joss hoice
3988,joss afridi bro.
3989,nice
3990,Allah aita Harsh bewnial ara moto
3991,"COPY PASTE= BANGLADESH😂😅
Like if u agree"
3992,ar akto funny dorkar cilo
3993,😂😂😂
3994,লা হাওলা ওলাকুয়াতা😂😂
3995,Lift e network  thakena..othocho meye potanor shomoy..phn chole ashe..hothat kore..faltu
3996,"jossss
afruuu...jann"
3997,Bhai vlog na thakele moirajamu  bhai
3998,নাইচ
3999,Tmr ex battery ebr bhalo acting korse!😂😂
4000,"Afru...
Best chilo eyta.♥♥♥"
4001,We want new content
4002,wow...funny video..tnx..
4003,wow chapa
4004,"Roshan ricky 
plz subscribe me"
4005,Rozinar ma.... Khaaat e to pani naaai😂😂🤣🤣🤣🤣🤣🤣🤣🤣
4006,"Shatabdy Guha 
plz subscribe me"
4007,joss
4008,"shuvo gosh 
plz subscribe me"
4009,Tawhid কে ভালো লাগে কেন জানো? ও যে কোন চরিত্রের সাথে সহজেই মিশে যায়।
4010,Wow
4011,"junayet hassan 
plz subscribe me"
4012,I love u tawhid afridi
4013,vallaglo
4014,Owo
4015,😁😁😁😁👏
4016,Copy
4017,Thank you ai video ta bananor jono
4018,3:19 😂🔫
4019,Bro you are just awesome..Love you so much ...Hope you get the milestone of 1 million subscribers very soon..Best of luck💝💝
4020,Sai chilo
4021,hahahahahha
4022,Josss
4023,😍😍😍😍
4024,hahaha huhuhu
4025,nice brooo
4026,darun
4027,Glee Entertainment fa
4028,AEBIRA ISLAM. Darun er thekeo besshi kichu ....
4029,"AEBIRA ISLAM. 
plz subscribe my channel"
4030,tnx bro for you kind information.
4031,You want Mair
4032,I love you
4033,Nice
4034,Ok
4035,"Sarika Ona 
subscribe my channel"
4036,ক্ষেতে পানি নাই 😁😁😁😁😁😕😜😜😜😂😂😂
4037,"copy  video
mango squared"
4038,vai just ending ta valo lage nai
4039,nirob..uncle apni aison😱
4040,well done bro....
4041,I really like it
4042,faltu
4043,vai moja paici😂😂😂
4044,"ওয়াও,,,,,,,,নাইচ"
4045,copy
4046,shei hoissse....vaya
4047,😂😂😂😂😂😂
4048,Joss hoi se bro😊😊😊😀😀
4049,Sei hoise
4050,"vai ses scene ta bolar bahire 
haste haste hsate khidha laiga porse
😨😨😨😨😨😨😨😨😨
aro arokom video chai"
4051,New video kobe Asbe
4052,joss Afridi.....love u soooooooooo muuucccchhhhh
4053,you are great bia
4054,finishing ta saiiiii😂😂😂😂😂😂😍😍😍
4055,vai.awesome
4056,nice your video my Hero
4057,It was really great Entertain...  :)
4058,YouTube Bangla Robin bai ke obosta apuner
4059,Joss os3r vaiya
4060,aputa onk cute
4061,Nice
4062,Content ta copy kora hoileu ki hobe performance ta joss
4063,last moments ha ha ha
4064,"Jey salay amar king er biroddhe kotha hobi, oree maira falamo......"
4065,nice vai
4066,khete pani nai😂😂😂😂
4067,😆😆
4068,😂😂😂😂😂😂😂
4069,bap er takar pat dehai😒
4070,Vai Vlog Chai
4071,Onek sundor hoice
4072,vaiya... blog kobe asbe......??????
4073,jossssssss....vaita......
4074,tawhid bhai world cup nia akta video banan
4075,5:03 uncle er bow bhaabi ? 😂
4076,ki copy copy lagaise hmm korse copy problem ki... copy sobai e korte pare kintu onk e video er man unnoto krte pare na ja Afridi pare...😒😒😒
4077,joss chilo dst
4078,Really So Amazing Creatures Bro...
4079,Sb gula video e joss😍😍..
4080,Sb gula video e joss😍😍..
4081,awesome  broo
4082,Something copied Pranto Vaiya
4083,Pranto re copy 🤣🤣🤣
4084,Mama lift khola😂😂😂
4085,copy bazz
4086,juice
4087,"via amar bon ei channel er video dekhanor shathe shathei subscribe kore felsi , valo lage 😊😀😄😅"
4088,চুলের কাটিং নিয়ে একটি ভিডিও কর ভাইয়া✌✌✌। এটা এখনো কেউ করে নায়............☺☺☺☺☺
4089,vai blog 48 koi
4090,এগুলো কপি বলে নাহ ইনেস্পার্য়াড বলে😂😜
4091,vai vallagcy but aro valo hoto
4092,Poraie osthir 😂😂
4093,Amazing vai
4094,Ajkal dakhi pranto Vaiya video copy koro ....parle nija video banao ..
4095,copy 😂
4096,faria islam d
4097,Agaya tu asli okat pey .....
4098,salay maiyago loiya vasi valpaknamani koray
4099,Jottoshob aise koi theka foinni ha ha ha
4100,joas
4101,joss afridi vai
4102,"ভাই আমার সালাম নিবেন, এবং আমার  কমেন্টটা পড়বেন,,please,,,, আমার একটা চ্যানেল আছে,।Noakhali buzz,,,ওইটার সব নাটক আমার বানানো,,, পরিচালনা আমি করি এবং ইডিটিং ও আমি করি। এখন ভাইয়া কথা হচ্ছে আমার কাছে অনেক গুলো নাটক লিখা আছে, কপি চাড়া একেবারে নিজ থেকে বানানো,,, সত্যি কথা কি ভাই অনেক সুন্দর কিন্তু আমাদের করার মতো হ্মমতা নাই,,,,আমরা চটো চটো গুলা করি,,, আপনি যদি করেন সত্যি ভাইয়া অনেক সুন্দর হবে,,,,, আমি কথা গুচিয়ে বলতে পারিনি,,, যদি সময় হয় ছটো ভাইকে একটা call দিবেন,,,, অপেক্ষায় থাকলাম।(01884843273)  please vaiya call me,,,,,,,।"
4103,pranto vai er nokol marle ooo pranto vai er saite joss hoice
4104,do u follow sham idress???
4105,osam
4106,orisallah superr hoice vaiiiiii ei vedio ta sai lakche amr kace joss vloggggg.......joss funny vedio cilo aita
4107,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂     last ar tuku onk funny chilo
4108,afridi vai boro hoye gse
4109,sei
4110,prantor copy :3
4111,nic
4112,nice
4113,shamim vai er moto 😂😂😂 haisso kor vai apnader dara possible nah unader moto kora..!😂😂😂
4114,"Arian Emon 
plz subscribe me"
4115,sala roja romjaner dine ..........sesra kone kar
4116,"Badhon Talukder 
plz subscribe me"
4117,"কপি মাইরা মাইরা আর কতদিন? 
নিজের বুদ্ধি থেকে কিছু কন্টেন্ট তৈরি কর ভক্সদ"
4118,first er scene ta copy kora andaj apna apna movie theke!!!
4119,nice hoyca baya
4120,best best best 😂😂😂😍👌
4121,Something Old hoye gese....
4122,hahaha nice bro
4123,"Mango Squad er por pranto ekhn tawhid
Shamim vai er copy"
4124,I like the video
4125,Uncl vabi kamon ase😂😂😂😂😂
4126,Last part ta just awesome
4127,😂😂
4128,t0mar babar 0 taka      amar babar  0 0nak taka    me     AS ADIB JR
4129,Bhai kmn ask
4130,bro copy?
4131,হাসতে হাসতে আমার পেট বেতা হয়েছে পরে পড়ালেখা করতে পারিনি 😂😂😂😂😂😂 i am you big fan🐘🐘
4132,joss hoisa
4133,hahaha
4134,Very nice vedio
4135,Na haissha thakta parlam na..😄😄😄😄😄😄😄😄😄😄😄😄😄😄✔️✔️✔️😄😄✔️✔️🖤🖤🖤🖤🖤🖤😄😁😄😁😁😁😁😁😁😁😁😁👅👅👅👅🇦🇷
4136,Tawhid vaiya tumi onk joss
4137,aftidi tumi next time vlog korte wari aisho
4138,Copy to Mango squad😠😠😠😠😠😠😠😠😠😠
4139,Josse hoise. 😍😍😍😍😍😊😊😊
4140,Bhai apni to purai PRANTO BHAYA ke copy korlen
4141,Wow so funny😂😂
4142,Ato copy keno buji nah.......
4143,moja paisi vaya 😂😂😂
4144,😂😂 moja pailam
4145,😂😂😂😂😂
4146,😄😄😄
4147,supper
4148,প্রান্ত ভাইয়ের ভিডিও এর কথা মনে পড়ল 😛😂😛
4149,Fahim Muntasir ratna
4150,Fahim Muntasir nise. nise nise nise nisd
4151,pranto vaier ta joss chilo
4152,hm
4153,Fahim Muntasir hmm
4154,কপি
4155,Last ar ta Jos hoisa
